replayId,winnerPlayerIndex,turns,actions,mapId,isStd,isBoot,mapName,winnerCoName,winnerUserName
3444,1,16,492,121,False,False,Crazy Eight,Penny,zielinskigr
3430,2,27,883,121,False,False,Crazy Eight,Penny,Ace737
3396,2,15,448,121,False,False,Crazy Eight,Zhaotiantong,Antihero
3383,2,24,846,121,False,False,Crazy Eight,Grat,Nuclear Rat
3356,1,15,486,121,False,False,Crazy Eight,Tabitha,TheManCalledBen
3349,1,23,815,121,False,False,Crazy Eight,Lin,Chan ' tcho
3331,2,15,444,121,False,False,Crazy Eight,Penny,Arckos
3241,2,14,421,121,False,False,Crazy Eight,Isabella,Sora
3220,2,13,358,121,False,False,Crazy Eight,Will,Akubjay
3177,2,14,408,121,False,False,Crazy Eight,Lin,Darqspeaker
3140,1,13,390,121,False,True,Crazy Eight,Penny,Sliicer
3081,1,16,547,121,False,False,Crazy Eight,Zhaotiantong,Mini Nini
3057,1,13,386,121,False,False,Crazy Eight,Isabella,Rush_FTK
3053,2,35,1393,121,False,False,Crazy Eight,Caulder,Maleous
2970,1,18,538,121,False,False,Crazy Eight,Caulder,Avalon
2953,1,10,266,121,False,True,Crazy Eight,Tabitha,LotLaPecera
2889,2,14,397,121,False,True,Crazy Eight,Forsythe,Frost_Lantern
2887,2,25,774,121,False,False,Crazy Eight,Grat,Avalon
2832,1,20,622,121,False,False,Crazy Eight,Lin,_5C_
2762,1,10,267,121,False,False,Crazy Eight,Forsythe,Mini Nini
2633,2,15,453,121,False,False,Crazy Eight,Forsythe,Mini Nini
2582,1,16,517,121,False,False,Crazy Eight,Penny,Sliicer
2491,1,19,579,121,False,False,Crazy Eight,Lin,Lordofcold
2452,1,10,283,121,False,False,Crazy Eight,Lin,BusterBeachside
6370,2,20,583,231,False,False,Mini Mix,Brenner,Ritmo
6365,1,8,166,231,False,True,Mini Mix,Tinker,Jonathan2357
6348,1,18,476,231,False,False,Mini Mix,Caulder,Draco
6279,1,13,349,231,False,False,Mini Mix,Lee,Mini Nini
6184,2,20,582,231,False,False,Mini Mix,Isabella,Chopstix
6109,1,10,240,231,False,True,Mini Mix,Lee,Mini Nini
6083,2,12,305,231,False,False,Mini Mix,Brenner,Ritmo
6074,1,8,181,231,False,True,Mini Mix,Isabella,Airmaster
6069,1,18,484,231,False,False,Mini Mix,Penny,OlstaSmash
6056,2,11,272,231,False,False,Mini Mix,Lin,Heroes
6053,2,8,177,231,False,False,Mini Mix,Tabitha,Nanao
6043,2,13,329,231,False,False,Mini Mix,Forsythe,Ritmo
6003,1,15,399,231,False,False,Mini Mix,Tabitha,BWAVE
5995,2,16,409,231,False,False,Mini Mix,Will,Ndrangheta'
5986,2,12,309,231,False,False,Mini Mix,Lin,Getaway Driver
5838,2,17,450,231,False,False,Mini Mix,Brenner,Chopstix
5776,1,20,586,231,False,False,Mini Mix,Hawk,Tee Lord
5763,2,11,255,231,False,False,Mini Mix,Lee,Nonova
5725,2,12,288,231,False,False,Mini Mix,Hawk,Chopstix
5700,2,17,449,231,False,False,Mini Mix,Hawk,Chopstix
6353,0,19,898,24,True,False,Caustic Finale,,
6351,1,11,393,24,True,False,Caustic Finale,Penny,Nanao
6327,2,22,957,24,True,False,Caustic Finale,Hawk,Getaway Driver
6238,2,29,1189,24,True,False,Caustic Finale,Lin,Nanao
6203,2,18,725,24,True,False,Caustic Finale,Will,Lordofcold
6080,1,10,378,24,True,False,Caustic Finale,Forsythe,BWAVE
6079,2,16,643,24,True,False,Caustic Finale,Will,Lordofcold
6047,1,11,405,24,True,False,Caustic Finale,Greyfield,Chopstix
6025,2,20,841,24,True,False,Caustic Finale,Brenner,SSAO
6017,1,12,483,24,True,False,Caustic Finale,Penny,Plague
5975,2,14,590,24,True,False,Caustic Finale,Tabitha,BWAVE
5950,2,22,1033,24,True,False,Caustic Finale,Forsythe,Ndrangheta'
5925,2,14,505,24,True,False,Caustic Finale,Isabella,Nanao
5857,1,15,599,24,True,False,Caustic Finale,Caulder,Draco
5773,2,24,943,24,True,False,Caustic Finale,Will,Chopstix
5722,1,13,522,24,True,False,Caustic Finale,Hawk,Mike Zack
5696,1,13,559,24,True,False,Caustic Finale,Brenner,PhantomFullForce
6325,2,17,538,132,True,False,Tiboose,Lin,Heroes
6304,2,15,516,132,True,False,Tiboose,Brenner,Getaway Driver
6282,2,14,471,132,True,False,Tiboose,Brenner,Ndrangheta'
6210,2,7,138,132,True,True,Tiboose,Brenner,BWAVE
6190,1,21,683,132,True,False,Tiboose,Lin,Heroes
6107,1,14,438,132,True,False,Tiboose,Waylon,Heroes
6081,2,19,697,132,True,False,Tiboose,Forsythe,Barondoctor
6066,2,16,552,132,True,False,Tiboose,Brenner,Chopstix
6063,2,8,155,132,True,True,Tiboose,Tabitha,Lolom
6021,2,15,541,132,True,False,Tiboose,Brenner,Azohn
5956,1,11,366,132,True,False,Tiboose,Hawk,Chopstix
5954,1,15,498,132,True,False,Tiboose,Tabitha,SparkFox
5939,2,12,352,132,True,False,Tiboose,Brenner,ePiiC PaNiiC
5860,2,15,508,132,True,False,Tiboose,Isabella,Heroes
5803,1,20,666,132,True,False,Tiboose,Penny,Heroes
5751,2,22,796,132,True,False,Tiboose,Hawk,Chopstix
5718,1,23,926,132,True,False,Tiboose,Tinker,Ndrangheta'
5704,2,12,379,132,True,False,Tiboose,Lin,Chopstix
5682,1,13,417,132,True,False,Tiboose,Tabitha,BWAVE
5663,2,12,384,132,True,True,Tiboose,Isabella,TheMuffins
5650,2,13,416,132,True,False,Tiboose,Penny,Sliicer
5602,1,11,348,132,True,False,Tiboose,Brenner,Chopstix
5587,2,19,770,132,True,False,Tiboose,Lin,TheMuffins
5569,1,14,470,132,True,False,Tiboose,Grat,Chopstix
5564,2,19,675,132,True,False,Tiboose,Will,SparkFox
5515,1,9,250,132,True,False,Tiboose,Brenner,PhantomFullForce
5493,2,20,694,132,True,False,Tiboose,Waylon,Draco
5478,2,16,515,132,True,False,Tiboose,Lin,ePiiC PaNiiC
5455,1,24,891,132,True,False,Tiboose,Forsythe,Mike Zack
5450,1,10,287,132,True,False,Tiboose,Lin,Plague
5433,1,19,707,132,True,False,Tiboose,Tabitha,BWAVE
5407,2,17,639,132,True,True,Tiboose,Brenner,SSAO
5400,2,14,472,132,True,True,Tiboose,Hawk,Deremius
5194,2,13,419,132,True,False,Tiboose,Tabitha,PawnPusher
5192,1,12,373,132,True,False,Tiboose,Tabitha,Chopstix
5172,2,13,398,132,True,False,Tiboose,Brenner,TheMuffins
5150,1,16,638,132,True,False,Tiboose,Penny,Tomus
5127,1,17,633,132,True,False,Tiboose,Waylon,PhantomFullForce
5106,1,26,952,132,True,False,Tiboose,Brenner,GM667_
5066,2,12,360,132,True,False,Tiboose,Mira,BWAVE
5002,2,11,281,132,True,False,Tiboose,Grat,Nanao
5000,2,24,875,132,True,False,Tiboose,Tabitha,chichote
4839,1,12,410,132,True,False,Tiboose,Will,sarastro
4789,2,16,600,132,True,False,Tiboose,Penny,DC290
4689,2,22,870,132,True,False,Tiboose,Penny,BusterBeachside
4680,2,11,313,132,True,False,Tiboose,Lin,Plague
4653,1,16,582,132,True,False,Tiboose,Tinker,ePiiC PaNiiC
4576,1,9,237,132,True,False,Tiboose,Zhaotiantong,JTQWN
4559,1,14,522,132,True,False,Tiboose,Greyfield,xaltt
4488,1,11,331,132,True,False,Tiboose,Grat,JTQWN
4480,2,11,341,132,True,False,Tiboose,Will,King Arthur
4412,1,13,441,132,True,False,Tiboose,Forsythe,JTQWN
4410,1,14,481,132,True,True,Tiboose,Tabitha,Profeta7
4396,2,16,644,132,True,False,Tiboose,Forsythe,Mauwus
4372,2,16,570,132,True,False,Tiboose,Lee,TMQs
4334,1,19,719,132,True,False,Tiboose,Grat,joebrooklyn39
4330,2,11,320,132,True,False,Tiboose,Forsythe,Deremius
4296,2,13,444,132,True,False,Tiboose,Hawk,PawnPusher
4282,2,9,199,132,True,True,Tiboose,Will,Saiky27
4249,1,15,567,132,True,True,Tiboose,Will,Deejus
4229,0,16,542,132,True,False,Tiboose,,
4218,2,10,267,132,True,False,Tiboose,Zhaotiantong,Penny!
4213,2,8,174,132,True,False,Tiboose,Zhaotiantong,thermaldyn
4071,2,8,171,132,True,True,Tiboose,Forsythe,Pistolaceo
4067,2,6,103,132,True,True,Tiboose,Hawk,Xyros
4056,2,12,349,132,True,True,Tiboose,Grat,Raguna
4048,2,13,439,132,True,False,Tiboose,Will,thermaldyn
4042,1,15,523,132,True,False,Tiboose,Will,King Arthur
3942,2,16,593,132,True,False,Tiboose,Isabella,twan
3927,2,19,760,132,True,False,Tiboose,Penny,joebrooklyn39
3913,1,7,153,132,True,False,Tiboose,Mira,thermaldyn
3887,1,10,258,132,True,True,Tiboose,Penny,Comcap
3872,1,9,225,132,True,True,Tiboose,Tabitha,BeansChabier
3856,1,29,1275,132,True,False,Tiboose,Grat,Geko
3836,2,8,179,132,True,True,Tiboose,Will,TMQs
3810,1,28,967,132,True,False,Tiboose,Tasha,Spartacous
3804,1,14,472,132,True,False,Tiboose,Isabella,DM11
3790,1,13,423,132,True,False,Tiboose,Will,King Arthur
3692,2,10,294,132,True,False,Tiboose,Will,PhantomFullForce
3653,1,17,718,132,True,False,Tiboose,Forsythe,Mauwus
3616,1,10,306,132,True,False,Tiboose,Penny,King Arthur
3514,2,11,319,132,True,False,Tiboose,Forsythe,Frodoor
3436,2,17,554,132,True,False,Tiboose,Tabitha,DaGinga
3416,2,14,472,132,True,True,Tiboose,Forsythe,Mauwus
3381,2,10,286,132,True,False,Tiboose,Penny,Zerobillion
3369,2,15,528,132,True,False,Tiboose,Isabella,Tayufa
3363,2,15,465,132,True,False,Tiboose,Penny,Sliicer
3360,1,10,284,132,True,False,Tiboose,Will,Gombel
3324,2,8,179,132,True,True,Tiboose,Lee,Adept999
3308,2,15,556,132,True,False,Tiboose,Tinker,CommanderLuciel
3288,1,21,813,132,True,False,Tiboose,Tabitha,Zerobillion
3269,1,16,586,132,True,False,Tiboose,Lee,Zerobillion
3184,1,11,311,132,True,False,Tiboose,Tabitha,Nuclear Rat
3089,2,17,574,132,True,True,Tiboose,Penny,Saiky27
3068,1,14,540,132,True,False,Tiboose,Isabella,RayKadoodles
3005,2,24,801,132,True,False,Tiboose,Will,Fukuda
2854,2,14,430,132,True,False,Tiboose,Isabella,AdvanceWarrior
2811,2,18,614,132,True,False,Tiboose,Brenner,_5C_
2716,1,14,481,132,True,False,Tiboose,Forsythe,The Philanthropist
2667,2,25,981,132,True,False,Tiboose,Caulder,Pauan
2644,2,14,448,132,True,False,Tiboose,Tinker,CommanderLuciel
2544,2,11,330,132,True,False,Tiboose,Hawk,Maleous
2501,2,14,488,132,True,False,Tiboose,Tabitha,LenWan
2408,2,8,176,132,True,False,Tiboose,Waylon,Doppelganger
6321,2,16,612,270,False,False,Chroma Verde,Brenner,Ritmo
6286,1,23,978,270,False,False,Chroma Verde,Tabitha,Tee Lord
6234,1,18,765,270,False,True,Chroma Verde,Brenner,Barondoctor
6230,2,16,676,270,False,False,Chroma Verde,Hawk,Ndrangheta'
6200,2,15,567,270,False,False,Chroma Verde,Tabitha,Jonathan2357
6177,1,12,417,270,False,True,Chroma Verde,Waylon,Draco
6166,1,13,488,270,False,False,Chroma Verde,Caulder,Chopstix
6137,2,20,862,270,False,False,Chroma Verde,Forsythe,magicalpuffin
6106,2,22,939,270,False,False,Chroma Verde,Lin,Heroes
6099,1,19,845,270,False,False,Chroma Verde,Penny,Sliicer
6014,2,16,594,270,False,False,Chroma Verde,Tabitha,Nanao
5976,1,15,643,270,False,False,Chroma Verde,Tabitha,Tee Lord
5972,2,18,752,270,False,False,Chroma Verde,Zhaotiantong,Mini Nini
5964,1,33,1514,270,False,False,Chroma Verde,Brenner,Lolom
5887,1,18,705,270,False,False,Chroma Verde,Forsythe,TheMuffins
5827,1,12,421,270,False,False,Chroma Verde,Tabitha,Chopstix
5764,2,15,567,270,False,False,Chroma Verde,Penny,Sliicer
5710,2,13,436,270,False,False,Chroma Verde,Hawk,Chopstix
6243,2,23,853,18,False,True,Shadow Raid,Lin,Frodoor
6224,2,22,792,18,False,False,Shadow Raid,Caulder,Mini Nini
6183,2,23,783,18,False,False,Shadow Raid,Lin,Lordofcold
6178,2,6,102,18,False,True,Shadow Raid,Lee,SparkFox
6157,1,10,254,18,False,True,Shadow Raid,Lin,Heroes
6155,1,27,881,18,False,False,Shadow Raid,Forsythe,Deremius
6032,1,12,344,18,False,False,Shadow Raid,Forsythe,Airmaster
6009,1,40,1340,18,False,False,Shadow Raid,Tinker,Mike Zack
5885,2,20,625,18,False,False,Shadow Raid,Brenner,Ritmo
5820,2,18,531,18,False,False,Shadow Raid,Hawk,Tee Lord
5787,2,18,579,18,False,False,Shadow Raid,Penny,Chan ' tcho
5782,1,15,447,18,False,False,Shadow Raid,Brenner,Heroes
5780,1,21,705,18,False,True,Shadow Raid,Waylon,Draco
5755,1,14,425,18,False,False,Shadow Raid,Lee,Ritmo
5748,1,24,796,18,False,False,Shadow Raid,Zhaotiantong,CuntSlayer
5708,1,20,631,18,False,False,Shadow Raid,Gage,Tee Lord
5620,1,16,537,18,False,True,Shadow Raid,Brenner,TheManCalledBen
5541,1,29,981,18,False,False,Shadow Raid,Will,Plague
5386,2,18,568,18,False,False,Shadow Raid,Lin,Mike Zack
5352,2,13,383,18,False,False,Shadow Raid,Forsythe,Lordofcold
5338,2,18,585,18,False,False,Shadow Raid,Tabitha,Tee Lord
5301,1,29,977,18,False,False,Shadow Raid,Forsythe,SparkFox
5299,1,12,294,18,False,False,Shadow Raid,Greyfield,GM667_
5238,1,17,506,18,False,False,Shadow Raid,Isabella,Mahizzle
5225,2,14,436,18,False,False,Shadow Raid,Penny,Jonathan2357
5214,2,18,600,18,False,False,Shadow Raid,Lin,Mike Zack
5130,2,23,781,18,False,False,Shadow Raid,Lin,Ghancc
4987,1,16,497,18,False,False,Shadow Raid,Isabella,Lordofcold
4977,1,22,707,18,False,False,Shadow Raid,Tabitha,Nanao
4925,2,25,823,18,False,False,Shadow Raid,Tabitha,SSAO
4916,2,22,840,18,False,False,Shadow Raid,Gage,Average__Joe
4905,1,19,651,18,False,False,Shadow Raid,Caulder,CuntSlayer
4885,2,39,1396,18,False,False,Shadow Raid,Lin,Ghancc
4883,1,16,503,18,False,False,Shadow Raid,Isabella,Curiosity
4880,2,33,1181,18,False,False,Shadow Raid,Will,Deremius
4855,1,8,183,18,False,True,Shadow Raid,Brenner,rmac
4834,1,30,1299,18,False,False,Shadow Raid,Tabitha,Mahizzle
4791,1,31,1104,18,False,False,Shadow Raid,Tabitha,Pit89
4756,1,6,123,18,False,True,Shadow Raid,Caulder,Arckos
4742,2,10,246,18,False,True,Shadow Raid,Gage,Abreu
4727,2,17,544,18,False,False,Shadow Raid,Penny,Sliicer
4700,2,15,460,18,False,False,Shadow Raid,Lin,Feda
4688,2,22,748,18,False,False,Shadow Raid,Hawk,Tee Lord
4641,1,28,986,18,False,False,Shadow Raid,Lin,Hurricane_Slash
4639,2,8,168,18,False,False,Shadow Raid,Brenner,GM667_
4610,2,24,826,18,False,False,Shadow Raid,Tabitha,Nanao
4594,2,12,334,18,False,False,Shadow Raid,Caulder,MicrOvven
4581,2,23,782,18,False,False,Shadow Raid,Lin,Lordofcold
4548,1,16,507,18,False,False,Shadow Raid,Gage,Red-One
4501,1,35,1322,18,False,False,Shadow Raid,Caulder,Average__Joe
4486,2,17,506,18,False,False,Shadow Raid,Lin,!try!
4452,2,17,517,18,False,False,Shadow Raid,Gage,Tee Lord
4409,1,14,435,18,False,False,Shadow Raid,Forsythe,PhantomFullForce
4362,2,22,745,18,False,True,Shadow Raid,Brenner,PhantomFullForce
4002,1,22,774,18,False,False,Shadow Raid,Caulder,Antihero
3954,2,6,102,18,False,True,Shadow Raid,Will,Chan ' tcho
3928,1,18,621,18,False,False,Shadow Raid,Penny,Sliicer
3859,2,15,453,18,False,True,Shadow Raid,Forsythe,SparkFox
3819,2,17,533,18,False,False,Shadow Raid,Will,Lordofcold
3779,1,15,485,18,False,False,Shadow Raid,Zhaotiantong,FindMyNeotank
3547,1,17,599,18,False,False,Shadow Raid,Isabella,Antihero
3536,2,14,406,18,False,False,Shadow Raid,Grat,Nuclear Rat
3532,2,16,499,18,False,False,Shadow Raid,Gage,Antihero
3519,1,15,483,18,False,False,Shadow Raid,Brenner,Lordofcold
3493,2,13,348,18,False,False,Shadow Raid,Greyfield,Spartacous
3471,2,16,480,18,False,False,Shadow Raid,Isabella,TheManCalledBen
3423,2,15,425,18,False,False,Shadow Raid,Tasha,Chan ' tcho
3404,2,22,612,18,False,False,Shadow Raid,Will,Noxmare
3285,2,11,292,18,False,False,Shadow Raid,Tabitha,Gombel
3240,2,16,506,18,False,False,Shadow Raid,Caulder,BusterBeachside
3230,2,25,814,18,False,False,Shadow Raid,Forsythe,LotLaPecera
3175,1,13,419,18,False,False,Shadow Raid,Isabella,TheManCalledBen
2896,2,19,587,18,False,False,Shadow Raid,Isabella,RayKadoodles
2865,1,11,310,18,False,False,Shadow Raid,Brenner,Maleous
2798,2,15,433,18,False,False,Shadow Raid,Lee,CommanderLuciel
2731,2,16,536,18,False,False,Shadow Raid,Isabella,Rush_FTK
2707,1,14,411,18,False,True,Shadow Raid,Grat,Avalon
2695,1,15,440,18,False,False,Shadow Raid,Forsythe,Avalon
2612,2,14,375,18,False,False,Shadow Raid,Hawk,Lordofcold
2573,1,21,724,18,False,False,Shadow Raid,Lin,Lordofcold
2481,1,12,343,18,False,False,Shadow Raid,Zhaotiantong,Mini Nini
6143,1,12,381,152,False,True,Oasis,Waylon,HoshiNoKoe13
5981,1,23,992,152,False,False,Oasis,Tabitha,Ritmo
5934,2,14,530,152,False,True,Oasis,Forsythe,Ndrangheta'
5895,1,6,119,152,False,True,Oasis,Tabitha,PhantomFullForce
5833,2,43,2082,152,False,False,Oasis,Zhaotiantong,Nanao
5765,2,17,684,152,False,False,Oasis,Forsythe,Ritmo
5726,2,17,756,152,False,False,Oasis,Penny,Average__Joe
5709,2,21,836,152,False,False,Oasis,Hawk,Mike Zack
5467,2,14,536,152,False,False,Oasis,Forsythe,PhantomFullForce
5410,2,15,414,152,False,False,Oasis,Caulder,Chopstix
5399,2,10,281,152,False,True,Oasis,Brenner,Airmaster
5331,2,22,956,152,False,False,Oasis,Brenner,IDSSleeperAgent
5319,2,14,466,152,False,False,Oasis,Tabitha,Tee Lord
5300,2,19,836,152,False,False,Oasis,Tabitha,Ndrangheta'
5275,2,15,573,152,False,False,Oasis,Brenner,Lordofcold
5223,1,16,672,152,False,False,Oasis,Isabella,Airmaster
5204,1,15,630,152,False,False,Oasis,Waylon,Tayufa
5176,1,21,986,152,False,False,Oasis,Tasha,Jonathan2357
5088,1,14,533,152,False,False,Oasis,Brenner,BusterBeachside
5061,1,18,785,152,False,False,Oasis,Forsythe,Tomus
5049,2,22,1017,152,False,False,Oasis,Brenner,BWAVE
5048,2,19,817,152,False,False,Oasis,Forsythe,Mahizzle
5046,2,23,993,152,False,False,Oasis,Waylon,LeLieuTenant
5009,2,23,1117,152,False,False,Oasis,Brenner,SSAO
4976,2,26,1291,152,False,False,Oasis,Penny,Mahizzle
4942,1,12,416,152,False,False,Oasis,Tabitha,Hurricane_Slash
4928,2,16,662,152,False,False,Oasis,Isabella,Feda
4911,2,17,741,152,False,False,Oasis,Brenner,Barondoctor
4888,2,20,867,152,False,False,Oasis,Brenner,Ghancc
4879,1,19,938,152,False,False,Oasis,Lin,Darq
4857,1,11,346,152,False,True,Oasis,Forsythe,MihoNishizumi
4848,2,18,764,152,False,True,Oasis,Mira,Ghancc
4821,1,17,741,152,False,False,Oasis,Lin,Geko
4800,1,20,929,152,False,False,Oasis,Caulder,PhantomFullForce
4774,1,14,583,152,False,False,Oasis,Caulder,Average__Joe
4768,2,14,504,152,False,True,Oasis,Hawk,Chan ' tcho
4646,1,22,963,152,False,False,Oasis,Gage,Chan ' tcho
4622,2,18,818,152,False,False,Oasis,Hawk,Tee Lord
4593,1,6,117,152,False,True,Oasis,Forsythe,ReZurRekt843
4539,1,25,1216,152,False,False,Oasis,Tabitha,Tee Lord
4532,2,21,1012,152,False,False,Oasis,Grat,Villefort
4515,2,21,977,152,False,True,Oasis,Lin,Darqspeaker
4463,1,15,614,152,False,False,Oasis,Forsythe,Lordofcold
4457,1,27,1388,152,False,True,Oasis,Forsythe,PhantomFullForce
4442,1,31,1419,152,False,False,Oasis,Tabitha,GM667_
4415,2,20,921,152,False,False,Oasis,Hawk,Deremius
4102,1,14,534,152,False,True,Oasis,Isabella,Antihero
4063,1,16,665,152,False,True,Oasis,Penny,Darq
3939,2,24,1194,152,False,False,Oasis,Penny,Average__Joe
3788,2,9,214,152,False,True,Oasis,Forsythe,Forgotten Marshal
3770,2,15,576,152,False,False,Oasis,Forsythe,PhantomFullForce
3725,2,14,535,152,False,False,Oasis,Isabella,Average__Joe
3646,2,16,640,152,False,False,Oasis,Will,BusterBeachside
3633,1,18,803,152,False,False,Oasis,Lin,Darq
3477,1,24,1140,152,False,False,Oasis,Penny,FindMyNeotank
3439,1,17,739,152,False,False,Oasis,Mira,Zerobillion
3386,1,21,1001,152,False,False,Oasis,Penny,Arckos
3352,1,6,117,152,False,True,Oasis,Isabella,Antihero
3246,1,9,233,152,False,True,Oasis,Waylon,twan
3158,1,19,895,152,False,False,Oasis,Penny,Sliicer
3036,1,11,362,152,False,False,Oasis,Isabella,CommanderLuciel
2959,2,47,2572,152,False,False,Oasis,Lin,Plague
2745,2,19,834,152,False,False,Oasis,Brenner,Sir Biggles
2725,2,23,1151,152,False,False,Oasis,Hawk,Rush_FTK
2703,1,28,1536,152,False,False,Oasis,Caulder,Rush_FTK
2700,2,24,1154,152,False,False,Oasis,Brenner,Lordofcold
2630,1,21,975,152,False,False,Oasis,Mira,Maleous
2625,2,16,662,152,False,False,Oasis,Tabitha,Maleous
2497,1,14,505,152,False,False,Oasis,Brenner,Maleous
6128,2,15,592,80,True,True,The Wave,Zhaotiantong,Mike Zack
6094,1,13,463,80,True,True,The Wave,Tabitha,TMQs
5847,2,14,529,80,True,False,The Wave,Brenner,PhantomFullForce
5723,2,27,1214,80,True,False,The Wave,Penny,Nanao
5697,2,10,249,80,True,False,The Wave,Lin,Plague
5610,1,22,991,80,True,False,The Wave,Brenner,Chopstix
5598,1,6,117,80,True,True,The Wave,Zhaotiantong,Lolom
5575,2,17,726,80,True,False,The Wave,Caulder,Ndrangheta'
5542,1,13,502,80,True,False,The Wave,Penny,BusterBeachside
5389,1,15,624,80,True,False,The Wave,Brenner,TMQs
5322,1,14,557,80,True,True,The Wave,Hawk,Pit89
5242,1,21,1047,80,True,False,The Wave,Brenner,TheMuffins
5233,1,6,118,80,True,False,The Wave,Will,Plague
5221,2,15,610,80,True,False,The Wave,Brenner,PhantomFullForce
5212,2,12,412,80,True,False,The Wave,Hawk,ePiiC PaNiiC
5196,2,13,425,80,True,False,The Wave,Brenner,GM667_
5102,1,12,401,80,True,False,The Wave,Tabitha,Nanao
5099,2,30,1459,80,True,False,The Wave,Brenner,Jonsey
5005,1,15,607,80,True,False,The Wave,Waylon,Tomus
4920,2,25,1274,80,True,False,The Wave,Waylon,Plague
4882,2,25,1196,80,True,False,The Wave,Will,Hurricane_Slash
4862,2,19,817,80,True,False,The Wave,Will,King Arthur
4761,1,10,312,80,True,False,The Wave,Tasha,Raguna
4746,1,14,526,80,True,False,The Wave,Penny,Nanao
4678,1,7,157,80,True,True,The Wave,Caulder,TheManCalledBen
4677,1,6,121,80,True,True,The Wave,Brenner,Operation Mechstorm
4668,1,22,956,80,True,True,The Wave,Lin,Private_J
4640,2,11,374,80,True,False,The Wave,Tabitha,DC290
4630,2,14,519,80,True,False,The Wave,Waylon,Zerobillion
4629,1,19,820,80,True,False,The Wave,Tabitha,Hurricane_Slash
4577,1,14,559,80,True,False,The Wave,Will,DM11
4572,1,13,513,80,True,False,The Wave,Brenner,sarastro
4553,2,19,756,80,True,False,The Wave,Hawk,Chopstix
4479,1,15,668,80,True,False,The Wave,Isabella,Mini Nini
4469,2,13,444,80,True,False,The Wave,Hawk,JTQWN
4465,2,18,776,80,True,False,The Wave,Forsythe,JTQWN
4387,1,18,827,80,True,False,The Wave,Tasha,PawnPusher
4376,2,13,421,80,True,True,The Wave,Lin,GM667_
4347,1,11,371,80,True,True,The Wave,Tabitha,LuarSoleil
4324,2,11,313,80,True,True,The Wave,Forsythe,Barondoctor
4302,1,24,1484,80,True,False,The Wave,Waylon,wolf_71
4297,2,10,289,80,True,False,The Wave,Brenner,Mauwus
4280,1,13,445,80,True,False,The Wave,Tabitha,purifierwarmech
4197,2,17,666,80,True,False,The Wave,Will,Geko
4188,2,14,517,80,True,False,The Wave,Hawk,Deremius
4154,2,9,225,80,True,False,The Wave,Penny,bigou
4107,1,15,639,80,True,False,The Wave,Tasha,King Arthur
4078,1,20,900,80,True,False,The Wave,Forsythe,PhantomFullForce
4057,1,13,514,80,True,False,The Wave,Lee,DM11
4032,2,18,767,80,True,False,The Wave,Grat,DM11
4004,2,12,388,80,True,False,The Wave,Lee,DM11
4003,2,7,141,80,True,True,The Wave,Tabitha,NMX2
3993,2,8,179,80,True,True,The Wave,Lin,Ivashanko
3903,1,9,262,80,True,False,The Wave,Tabitha,Profeta7
3713,1,14,559,80,True,False,The Wave,Lee,DM11
3700,2,13,451,80,True,False,The Wave,Tabitha,Divva
3660,2,14,489,80,True,False,The Wave,Penny,joebrooklyn39
3578,2,11,345,80,True,False,The Wave,Penny,sarastro
3560,2,9,236,80,True,False,The Wave,Tabitha,DM11
3548,2,18,875,80,True,False,The Wave,Tasha,Mauwus
3539,1,13,442,80,True,True,The Wave,Zhaotiantong,Airmaster
3511,1,16,628,80,True,False,The Wave,Waylon,Divva
3478,1,22,998,80,True,False,The Wave,Penny,Venusaur03
3463,1,12,444,80,True,False,The Wave,Brenner,Maleous
3441,1,10,291,80,True,False,The Wave,Tabitha,不是icy
3440,2,14,451,80,True,False,The Wave,Lin,Frodoor
3409,1,17,625,80,True,True,The Wave,Penny,不是icy
3408,1,16,598,80,True,False,The Wave,Brenner,DaGinga
3359,2,21,893,80,True,True,The Wave,Will,Boxabullets
3232,2,26,1248,80,True,False,The Wave,Brenner,twan
3150,2,7,136,80,True,True,The Wave,Penny,Deejus
3119,1,19,821,80,True,False,The Wave,Lin,Sliicer
2989,1,15,541,80,True,True,The Wave,Tabitha,ePiiC PaNiiC
2951,2,13,440,80,True,True,The Wave,Tabitha,LotLaPecera
2948,1,14,542,80,True,True,The Wave,Zhaotiantong,Monsters_vs_MyDad
2929,2,6,105,80,True,True,The Wave,Isabella,Frost_Lantern
2897,2,16,622,80,True,False,The Wave,Will,Maleous
2883,1,13,470,80,True,True,The Wave,Forsythe,LotLaPecera
2823,1,18,810,80,True,False,The Wave,Tinker,SonjaTheSuperior11
2786,1,12,416,80,True,False,The Wave,Isabella,ePiiC PaNiiC
2748,1,21,1123,80,True,False,The Wave,Will,sarastro
2734,2,17,705,80,True,False,The Wave,Forsythe,The Philanthropist
2675,2,20,884,80,True,False,The Wave,Forsythe,cjlim2007
2670,2,18,743,80,True,False,The Wave,Brenner,SonjaTheSuperior11
2511,2,12,357,80,True,True,The Wave,Forsythe,xrumblingcdsx
6101,1,26,1423,186,False,True,Settles as Still Water,Brenner,Heroes
6090,1,28,1652,186,False,False,Settles as Still Water,Lin,Plague
6000,1,16,716,186,False,True,Settles as Still Water,Hawk,Chopstix
5839,2,24,1307,186,False,False,Settles as Still Water,Greyfield,Plague
5792,2,25,1304,186,False,False,Settles as Still Water,Hawk,Tee Lord
5788,2,19,919,186,False,False,Settles as Still Water,Mira,Ritmo
